Probeset_ID,Gene Symbol,MF SLN,Sample_,Sample_
10373662,Olfr247 or Olfr819,-13.92,-13.47,-14.40
10373664,Olfr247 or Olfr819,90.42,93.43,85.85
10373666,Olfr247 or Olfr819,90.42,93.43,85.85
10373668,Olfr823 or Olfr824,31.91,36.41,26.48
10373670,Olfr824 or Olfr823,90.42,93.43,85.85
10373672,Olfr825,87.58,84.35,89.71
10373676,Olfr826,73.91,43.99,85.66
10373678,Olfr827,84.92,92.56,65.74
10373680,Neurod4,-2.36,-1.66,-3.16
10373684,Vmn2r86 or Vmn2r85 or Vmn2r121 or Vmn2r122 or Vmn2r-ps159 or Vmn2r84 or Vmn2r87 or LOC670059 or LOC631360 or Vmn2r123,-10.72,-10.78,-10.71
10373690,---,61.47,50.00,70.47
10373692,Vmn2r86 or Vmn2r87,27.53,1.65,41.06
10373695,Il22 or Iltifb,90.42,93.43,85.85
10373702,Pisd-ps1 or Pisd-ps3,1.49,-14.22,14.86
10373709,Eif4enif1,-90.59,-92.34,-87.96
10373728,Patz1,-76.53,-87.91,-63.61
10373740,Pik3ip1,-29.50,-30.40,-28.91
10373751,8430429K09Rik,-98.88,-99.47,-97.47
10373756,Pla2g3,90.06,93.49,80.84
10373768,Selm,-39.68,-40.18,-39.29
10373778,Morc2a,-94.48,-96.33,-91.63
10373810,Dusp18,-41.81,-24.77,-59.14
10373814,Pes1,-37.03,-4.28,-58.63
10373826,Gal3st1,-25.81,83.88,-99.60
10373832,---,90.67,97.20,51.60
10373834,Sec14l4,-23.66,-22.03,-25.46
10373846,Sec14l3,-8.57,-6.58,-11.27
10373861,Rnf215,-41.49,-15.16,-62.38
10373873,Sf3a1,-64.50,-78.81,-41.65
10373890,Tbc1d10a,8.02,-3.07,19.60
10373902,Gatsl3,-36.13,-23.12,-50.89
10373912,Osm,66.55,81.90,24.80
10373918,Lif,-27.95,-7.25,-64.49
10373924,Ascc2,-23.84,-5.18,-40.18
10373944,Zmat5,2.89,-38.67,50.96
10373950,Nipsnap1,-78.65,-63.56,-89.26
10373964,Thoc5,-55.76,-59.23,-51.60
10373986,Ap1b1 or Nefh,12.17,-12.28,35.12
10374012,Rasl10a,4.42,-26.68,55.44
10374020,Rhbdd3,-95.65,-55.72,-99.86
10374032,---,59.51,86.67,3.45
10374035,Xbp1,78.70,87.54,64.86
10374043,Ankrd36,-6.54,-8.17,-5.27
10374060,Ankrd36,-5.90,-4.68,-7.53
10374068,Dbnl,94.43,91.52,96.39
10374083,Aebp1,-43.49,-35.36,-54.34
10374106,Ykt6,-13.07,-23.69,0.75
10374115,Nudcd3,89.62,96.16,76.35
10374117,---,-50.82,5.45,-80.48
10374119,Ogdh,-17.76,-25.34,-8.14
10374151,Zmiz2,15.34,11.88,19.49
10374175,Ppia or Gm9234,-46.56,-61.97,-27.43
10374181,---,-62.82,-84.59,-24.84
10374183,---,90.42,93.43,85.85
10374185,Ccm2,-48.95,-80.96,-9.59
10374197,Ramp3,-67.69,-54.94,-79.80
10374202,Adcy1,-26.38,-13.79,-50.37
10374223,Igfbp1,-23.48,-62.89,-7.75
10374228,Gm11992,-29.86,-21.75,-39.43
10374236,Upp1,-6.18,-2.90,-10.43
10374248,Abca13,-4.68,-1.91,-13.62
10374313,---,-36.14,-33.96,-38.46
10374315,Vwc2,1.12,23.70,-3.67
10374323,Zpbp or 4930415F15Rik,94.07,99.77,16.39
10374325,4930415F15Rik,-12.19,11.06,-36.30
10374327,4930415F15Rik,-17.30,-50.80,8.77
10374333,Ikzf1,29.91,26.73,33.33
10374348,Eef2,-68.46,-79.22,-50.02
10374350,---,-72.07,-72.75,-71.68
10374352,---,90.42,93.43,85.85
10374354,---,37.36,60.47,8.45
10374356,Vstm2a,-6.61,-7.21,-6.10
10374364,Akt2,0.89,-41.19,26.19
10374366,Egfr,-35.92,-42.35,-28.34
10374400,Fbxo48,-27.43,-52.65,-10.09
10374406,Cnrip1 or Plek,-44.35,-45.48,-43.51
10374413,---,98.85,98.98,98.59
10374415,Ppp3r1 or Wdr92,-85.83,-93.91,-63.56
10374426,Pno1,96.40,98.44,90.98
10374430,Wdr92,-66.56,-57.05,-74.30
10374442,C1d,-49.98,-58.48,-39.47
10374448,---,90.02,92.09,87.94
10374450,Gm12026,-10.66,-31.16,11.65
10374453,Glul,-6.34,-26.99,13.62
10374455,Spred2,-82.69,-85.23,-80.07
10374464,Spred2,-94.33,-94.54,-93.84
10374466,Rab1,-10.16,-12.99,-7.40
10374476,Rps17 or Gm6402 or LOC633188,-76.51,-80.40,-72.02
10374478,Sertad2,22.60,-27.76,68.67
10374485,Peli1,8.61,-5.58,24.97
10374500,Vps54,-40.26,-45.76,-34.06
10374529,Wdpcp,-57.99,-10.44,-90.22
10374551,---,67.71,19.50,89.01
10374553,Tmem17,-46.88,-13.94,-73.73
10374558,---,-15.46,-34.26,-4.66
10374560,Zrsr1,-91.67,-86.35,-95.21
10374564,Cct4,23.64,17.28,29.24
10374578,Fam161a,-78.61,-26.80,-99.67
10374590,Xpo1,-72.81,-79.81,-63.78
10374621,Ahsa2 or Usp34,-79.73,-83.53,-74.44
10374704,1700030C12Rik,-2.94,-2.66,-3.40
10374706,Pus10,-44.64,-85.38,23.60
10374727,Bcl11a,13.77,13.44,14.04
10374739,4933427E13Rik,74.11,66.39,78.42
10374744,---,-19.00,7.98,-45.09
10374746,Fancl or Vrk2,-33.43,-22.11,-43.89
10374762,Vrk2,92.53,90.27,94.20
10374764,Gm12070 or Gapdh,90.42,93.43,85.85
10374767,---,90.42,93.43,85.85
10374769,Ccdc85a,98.34,99.52,96.91
10374771,Mir216b,-9.41,-80.79,29.63
10374773,Mir216a,21.57,11.30,32.00
10374775,Mir217,68.41,77.24,55.05
10374777,Efemp1,-43.64,-39.53,-50.04
10374790,---,80.42,93.77,53.10
10374793,Pnpt1 or LOC100505160,32.83,29.61,36.44
10374821,Smek2,-81.16,-83.09,-78.52
10374840,---,-46.79,-25.66,-66.31
10374842,Ccdc88a,10.67,-2.00,25.98
10374880,Mtif2,-95.49,-96.06,-94.88
10374895,1700034F02Rik or Rps27a,68.39,78.84,40.87
10374908,Rtn4 or Eml6,-10.44,-14.73,-6.57
10374929,4931440F15Rik,-28.80,-68.14,15.19
10374931,Gm8098,93.00,99.52,42.69
10374934,Psme4,-31.52,-56.03,1.31
10374983,Asb3 or Gpr75,-84.60,-85.80,-83.70
10374998,Gpr75,-36.89,-68.57,-16.69
10375002,Cpeb4,-63.93,-70.39,-54.44
10375014,4930524B15Rik,67.92,76.33,58.09
10375019,Nsg2,-12.34,-25.44,-6.60
10375027,---,-23.18,-34.76,-10.05
10375031,Snrnp25,-97.30,-89.24,-99.76
10375038,Mpg or Nprl3,19.85,55.13,-17.53
10375044,---,62.63,87.54,-10.23
10375046,Hba-x,-2.14,-2.38,-1.85
10375051,Hba-a1 or Hba-a2,-43.28,-34.12,-58.40
10375055,Hbq1b,-62.11,-38.30,-82.63
10375058,Hba-a2 or Hba-a1,90.42,93.43,85.85
10375062,Hbq1a,75.89,76.53,75.13
10375065,Sh3pxd2b,-19.09,12.86,-62.80
10375079,Ubtd2,-54.04,-59.66,-48.02
10375083,Stk10,66.14,60.99,72.91
10375103,Fbxw11,-70.50,-84.40,-37.86
10375121,---,10.12,20.38,1.86
10375123,---,90.42,93.43,85.85
10375125,Ssbp1,-77.66,-84.01,-71.17
10375127,1700072H12Rik,31.56,47.11,9.70
10375129,---,70.81,87.06,33.59
10375137,Kcnmb1,-29.16,-22.07,-38.59
10375145,Lcp2,42.21,39.80,44.51
10375167,Fam196b,-4.12,-4.12,-4.10
10375173,---,-26.42,-64.17,-2.68
10375175,Slit3,-16.50,-17.44,-15.51
10375214,Mir218-2,84.87,97.81,15.79
10375216,Pank3,-78.62,-92.90,-38.83
10375225,Mir103-1,-33.96,-30.33,-38.19
10375227,---,-7.98,-18.86,-2.31
10375229,---,-16.01,-70.46,38.25
10375232,---,-82.64,-56.32,-94.40
10375234,Nudcd2,-70.58,-69.03,-72.51
10375240,Hspd1,-73.38,-85.94,-53.57
10375242,---,24.94,21.73,28.12
10375245,Gabrb2,-10.15,-7.67,-14.06
10375259,Gabrb2,-17.91,-19.45,-16.79
10375261,Gabrb2,-11.64,-13.81,-9.92
10375263,---,-2.17,16.72,-9.71
10375265,Atp10b,-17.37,-10.21,-28.87
10375290,Slu7,-14.61,-40.47,9.31
10375307,C1qtnf2,67.92,85.78,25.65
10375313,Ccnjl,-24.19,-16.87,-32.77
10375322,---,-14.10,29.30,-56.42
10375324,---,90.42,93.43,85.85
10375326,Pwwp2a,59.85,77.20,37.01
10375331,Il12b,-24.79,-8.31,-65.47
10375341,---,-0.15,-0.09,-0.22
10375343,Rnf145,-74.90,-80.73,-68.09
10375358,Ebf1,-49.78,-47.57,-52.07
10375360,Ebf1,-13.97,-23.84,-3.57
10375380,---,58.19,56.60,59.56
10375382,Clint1,-17.29,-39.62,6.15
10375396,Sox30,-7.50,-6.24,-8.92
10375402,Adam19,-50.39,-34.74,-65.52
10375432,C030019I05Rik or Cyfip2,-5.10,-8.61,-1.47
10375436,Fam71b,-12.78,58.91,-77.90
10375439,Med7,-8.79,-16.37,-0.91
10375443,Havcr2,29.80,35.95,22.59
10375454,BC053393,89.55,97.11,62.76
10375461,Rpl7,90.42,93.43,85.85
10375463,Havcr1,-5.45,-13.80,-1.76
10375472,Timd4,96.75,91.64,98.42
10375483,---,-36.29,-61.63,-2.49
10375485,---,-31.76,-33.91,-29.95
10375487,Gnb2l1,-32.61,-38.57,-25.68
10375497,Gnb2l1,-50.93,-0.87,-90.05
10375499,Snord96a or Gnb2l1,-22.98,-2.20,-41.09
10375501,Snord95 or Gnb2l1,-97.70,-98.29,-96.72
10375503,Trim7,-40.02,-61.22,-24.32
10375515,Ifi47 or Olfr56,75.32,65.36,83.48
10375525,Olfr1395,60.65,83.82,14.37
10375527,Olfr1394,-24.63,57.33,-93.57
10375529,Zfp62,-73.32,-89.79,-27.54
10375537,Mgat1,3.74,-26.68,35.87
10375543,Olfr1393,-50.04,61.06,-98.58
10375545,Olfr1392,79.98,36.26,92.60
10375547,Olfr10,-26.16,-63.73,9.38
10375549,Olfr1391,53.56,47.25,58.16
10375551,Olfr1390,51.21,90.61,-42.81
10375553,Olfr1389,16.37,-35.71,66.63
10375557,Olfr1388,-7.73,-9.29,-5.57
10375559,---,-14.39,-34.63,-2.88
10375561,Olfr1387,59.24,62.98,56.00
10375563,Olfr1385 or Olfr1386 or Olfr1392 or Olfr1393,29.45,54.91,-2.78
10375565,Olfr1385 or Olfr1386 or Olfr1392,90.42,93.43,85.85
10375567,Olfr1384,-32.25,-12.06,-64.63
10375570,Olfr1383,-53.21,43.49,-99.73
10375572,Olfr1382,-65.43,-60.31,-70.10
10375574,Olfr1381 or Olfr1373 or Olfr1371 or Olfr1382 or Olfr1380,-4.55,8.36,-20.19
10375576,Olfr1380 or Olfr1371 or Olfr1373 or Olfr1381 or Olfr1382,90.42,93.43,85.85
10375578,Flt4,-27.54,-10.56,-60.14
10375608,Scgb3a1,-10.80,-2.14,-41.55
10375614,Gfpt2,-40.61,-49.23,-32.64
10375634,Mapk9,-89.07,-97.25,-48.73
10375650,Rasgef1c,77.42,83.29,69.30
10375667,Rnf130,65.70,45.74,81.39
10375677,Mir340,-13.01,18.90,-51.86
10375679,Tbc1d9b,17.01,10.50,24.38
10375704,3010026O09Rik or Sqstm1,-25.69,-15.77,-35.98
10375713,Mgat4b,-44.03,-12.58,-73.85
10375730,---,60.30,80.94,18.13
10375732,---,95.94,98.63,88.61
10375735,Hnrnph1,-48.44,-53.70,-44.08
10375751,Adamts2,-18.87,-2.79,-46.98
10375774,Grm6,92.47,94.34,88.56
10375787,Olfr1378,70.24,65.39,73.94
10375789,Olfr1377,74.46,89.82,33.50
10375791,Olfr51 or Olfr1378 or Olfr351 or Olfr353,42.48,37.64,45.80
10375793,Olfr51,84.26,75.28,90.21
10375795,Olfr54,66.65,91.84,-8.25
10375797,Olfr54,73.78,93.73,17.71
10375799,Zfp354a,-34.05,0.13,-68.80
10375807,9230009I02Rik,90.81,93.18,86.51
10375811,---,-73.02,-63.93,-80.46
10375815,---,79.48,87.19,68.30
10375817,---,-24.86,-38.75,-15.35
10375820,Clk4,-85.39,-92.82,-65.67
10375838,Col23a1,70.81,92.04,19.33
10375864,Agxt2l2 or Hnrnpab,1.48,63.20,-59.09
10375880,Nhp2,-66.20,-74.25,-54.01
10375886,D930048N14Rik or N4bp3,7.46,43.87,-26.57
10375893,Sar1b,-84.64,-85.62,-83.84
10375901,---,67.11,97.08,-65.00
10375903,Cdkn2aipnl,-89.04,-98.32,-50.71
10375909,Cdkl3,-67.88,-48.61,-81.37
10375926,Ppp2ca,-39.41,-40.36,-38.34
10375935,Skp1a,-79.10,-90.84,-58.27
10375941,Vdac1,-89.35,-98.26,-57.10
10375951,9530068E07Rik or Igk-V4,-32.93,-48.74,-13.76
10375956,Fstl4,11.52,18.97,-0.13
10375973,Taf13,-55.46,-54.90,-56.61
10375975,Zcchc10,-28.24,-44.85,-14.66
10375980,Aff4,-87.35,-88.50,-86.54
10376002,---,-95.76,-94.52,-96.85
10376004,Gdf9,-9.00,-19.70,-4.32
10376007,Shroom1,-20.51,-4.22,-56.05
10376017,Sowaha,69.93,63.95,74.20
10376019,---,96.14,95.90,96.33
10376021,Sept8,-8.60,-10.68,-6.46
10376033,Kif3a,-65.90,-65.96,-65.85
10376052,---,-82.83,-80.32,-84.86
10376054,Il5,54.59,53.80,55.43
10376060,Irf1,61.92,48.76,73.03
10376074,P4ha2,-43.11,-54.50,-33.57
10376092,---,-25.02,-47.26,-4.23
10376094,---,-71.06,-75.37,-66.42
10376096,Acsl6,-33.83,-22.13,-52.92
10376127,4930404A10Rik,-2.45,-3.31,-1.79
10376142,3230401D17Rik,-69.18,-93.17,-21.50
10376144,Fnip1,-67.21,-79.56,-45.76
10376163,Rapgef6,-26.54,-53.37,-8.11
10376196,Hint1,-95.61,-98.28,-92.64
10376201,Gpx3,-36.04,-57.41,-20.92
10376208,Gm2a,91.59,92.57,90.51
10376216,Slc36a1,-25.23,6.69,-60.23
10376230,G3bp1,-27.33,-39.53,-14.42
10376239,Gm12238,-15.49,12.57,-48.78
10376241,Zic5,-4.48,-5.96,-3.12
10376243,---,77.00,87.81,53.40
10376245,Gria1,-19.33,-12.81,-30.28
10376263,Mfap3,43.08,-4.66,73.47
10376269,Galnt10,39.11,23.53,51.94
10376283,---,-19.96,8.36,-56.25
10376285,Sap30l,-88.91,-93.93,-78.26
10376292,Larp1,11.61,23.16,-1.64
10376312,Larp1,-74.73,-76.48,-73.33
10376314,Cnot8,-0.94,-36.55,28.74
10376320,Mrpl22,-39.61,-58.40,-19.93
10376324,Gm12250,85.11,81.68,88.12
10376326,Irgm2 or Igtp,74.64,72.45,76.61
10376332,4930438A08Rik,-14.86,-6.31,-38.95
10376339,Zfp692,-84.37,-83.66,-85.10
10376358,Sh3bp5l,-3.88,8.10,-16.40
10376366,2210415F13Rik,-3.98,-2.65,-6.24
10376374,---,93.71,96.66,88.64
10376376,1810065E05Rik,-2.02,-2.21,-1.80
10376383,Gm12253,80.53,78.28,81.82
10376392,Olfr325,83.68,83.84,83.45
10376394,Olfr324,76.22,87.74,53.14
10376396,Trim58,-26.25,-21.24,-32.02
10376402,Olfr179,76.43,96.01,-1.59
10376404,Olfr320,-79.10,-96.39,-38.57
10376406,Olfr319,38.61,88.68,-55.21
10376408,Olfr316,-92.36,-80.86,-97.79
10376410,Olfr315,60.03,73.08,41.68
10376412,Olfr314,28.20,85.69,-48.17
10376414,Olfr313,71.56,84.41,45.45
10376416,Olfr312 or Olfr313,94.07,80.45,98.23
10376418,Olfr311,-10.51,34.69,-49.44
10376420,---,40.52,68.52,-0.41
10376425,Gm12258,-24.87,-57.54,5.74
10376427,2810021J22Rik,25.54,47.65,1.97
10376434,Btnl10,-6.17,-2.75,-12.96
10376444,Hist3h2ba or Hist3h2bb-ps,-14.79,-3.95,-30.48
10376446,Hist3h2a or Trim17,-47.48,-47.09,-47.99
10376455,Hist3h2a or Trim17,90.42,93.43,85.85
10376459,---,-24.61,-25.52,-23.55
10376461,Trim11,66.98,62.85,70.88
10376468,---,86.92,90.36,80.75
10376474,Mrpl55,-46.04,-28.87,-62.93
10376482,2310033P09Rik,-53.54,-41.20,-64.28
10376490,Wnt9a,87.75,98.43,7.50
10376496,Jmjd4,-55.74,-64.70,-45.05
10376507,Zkscan17 or 4933439C10Rik,-76.69,-54.57,-90.66
10376513,Nlrp3,0.95,-0.54,7.28
10376532,Olfr225,12.33,73.22,-55.54
10376534,Mprip,-85.88,-91.03,-79.44
10376555,Gm16062 or Cops3,-63.22,-79.60,-44.44
10376557,Nt5m,-51.43,-28.31,-71.78
10376564,Med9,-41.19,1.11,-77.68
10376568,Rai1,-57.88,-63.94,-52.06
10376577,---,-46.06,-19.72,-78.85
10376579,Lrrc48,-26.65,-0.54,-87.05
10376596,4933439F18Rik,-87.41,-84.75,-89.12
10376603,Drg2,-29.18,-20.50,-37.91
10376615,Myo15,84.33,90.77,74.66
10376685,Alkbh5,2.23,-4.50,8.60
10376690,Llgl1,-37.29,-35.40,-39.48
10376715,Smcr7,-73.38,-97.45,-10.85
10376721,Smcr8,49.70,63.78,34.31
10376726,Dhrs7b,-98.18,-89.82,-99.87
10376733,Map2k3,-36.33,-35.30,-37.55
10376747,Kcnj12,70.43,62.39,76.52
10376755,Tnfrsf13b,81.85,81.37,82.28
10376765,Aldh3a1,-31.40,-28.39,-35.08
10376778,Mfap4 or Mapk7,-20.01,-20.59,-19.16
10376787,B9d1,-53.21,-65.13,-39.87
10376796,Grap,-6.42,-8.99,-3.97
10376803,Fam83g or Slc5a10,-43.53,-46.21,-40.88
10376813,Specc1,-60.86,-80.76,-42.19
10376832,Adora2b,65.71,75.97,48.83
10376839,Ttc19,-63.45,-83.20,-34.49
10376854,Pigl,-26.93,-79.08,29.09
10376864,Ubb,-92.88,-93.25,-92.62
10376868,Trpv2,17.53,15.60,19.78
10376885,Snord49b,-0.37,-7.49,6.87
10376887,Snord49a,-17.18,-20.61,-14.13
10376889,Mmgt2,-18.32,-28.26,-5.51
10376895,---,37.01,-11.32,68.25
10376897,---,43.37,-31.63,82.69
10376899,Trim16,-18.35,-9.89,-26.76
10376912,Fbxw10 or Trim16,23.99,24.56,23.51
10376929,Fam18b,-96.17,-96.64,-95.76
10376938,Cdrt4,-3.09,-3.88,-2.57
10376941,Tekt3,-4.35,-1.28,-14.08
10376950,Pmp22,7.70,-7.31,26.50
10376956,Hs3st3a1,-8.60,-1.79,-20.08
10376959,Elac2,-50.27,-13.29,-72.26
10376986,Arhgap44 or B430202K04Rik,94.70,93.94,95.45
10376988,Zkscan6,-12.58,-59.39,39.83
10376998,Pirt,-19.00,1.13,-38.49
10377001,Tmem220,25.78,53.90,-8.05
10377010,Sco1,-71.64,-50.89,-87.34
10377018,Myh3,-12.64,-7.00,-24.16
10377055,Myh2,-5.20,-5.42,-5.09
10377087,Myh1,-24.53,-16.97,-34.28
10377117,Myh4,-7.41,-4.76,-12.68
10377148,Myh8,-10.53,-10.17,-10.89
10377181,Myh13,80.53,94.20,24.96
10377215,Gas7,-0.91,-0.49,-1.52
10377235,Rcvrn,-34.40,-80.18,-8.92
10377240,Gm12302,84.91,88.42,76.64
10377245,Dhrs7c,-2.69,-1.30,-8.32
10377253,9130017K11Rik,92.95,98.42,75.92
10377255,Stx8,-23.64,-50.27,6.31
10377265,Pik3r5,27.28,29.54,24.90
10377286,Pik3r6,58.34,47.64,68.66
10377308,Mfsd6l,89.61,90.80,88.10
10377310,Ccdc42,91.72,88.00,93.97
10377319,Myh10,-45.31,-63.64,-27.20
10377364,Rnf222,60.22,91.12,-28.92
10377368,Rpl26,3.48,-4.34,11.85
10377372,Slc25a35,-26.17,-60.16,-0.53
10377380,1500010J02Rik,-84.82,-75.61,-90.88
10377405,Aurkb,-36.99,-41.56,-33.13
10377416,2310047M10Rik or 9330160F10Rik,-12.58,-48.20,30.33
10377418,Tmem107,-62.91,-80.97,-44.32
10377429,Snord118,-25.26,-30.08,-21.64
10377431,Vamp2,-77.22,-86.63,-66.73
10377439,Per1,-1.28,-0.20,-2.32
10377467,Hes7,90.08,95.91,74.18
10377473,Aloxe3,-8.34,-7.14,-9.41
10377490,Alox12b,-10.11,-1.71,-63.64
10377508,Trappc1,6.47,-3.90,14.98
10377516,Kcnab3,-22.79,-17.81,-28.53
10377534,A030009H04Rik,-17.28,-16.10,-18.67
10377537,Chd3,-13.76,-17.84,-11.15
10377541,Lsmd1 or Tmem88,-74.03,-73.35,-74.41
10377547,Kdm6b,83.08,85.96,78.72
10377550,Trp53,-18.02,-38.70,0.18
10377560,Sat2,-56.33,-52.14,-61.17
10377569,Fxr2,-10.31,-32.69,9.51
10377588,Sox15 or Sox16,44.22,63.18,16.58
10377593,Zbtb4,-53.74,-76.26,-25.23
10377603,Tmem102 or G630025P09Rik,99.19,99.65,97.24
10377605,1810027O10Rik,-41.29,-40.61,-41.99
10377612,Plscr3 or Tnk1,-23.40,-21.22,-26.14
10377622,Neurl4,-88.85,-92.44,-82.83
10377652,Gps2,44.29,49.67,38.92
10377662,Ybx2,-40.46,-22.24,-62.46
10377673,Cldn7,-51.47,-19.25,-93.45
10377681,Ctdnep1 or Rai12,0.24,-28.00,24.59
10377689,Gabarap,-46.36,-55.21,-36.55
10377695,Phf23,20.36,0.22,41.27
10377704,Dvl2 or Acadvl,-44.69,-43.75,-45.60
10377725,Dlg4,-68.02,-70.10,-65.38
10377751,Asgr1,-72.74,-88.38,-53.37
10377763,Asgr2,-19.28,-14.89,-24.59
10377774,Mgl2,66.92,63.08,70.38
10377782,Clec10a,76.22,58.20,88.99
10377790,Slc16a11,49.63,77.33,-3.10
10377800,Mir497,33.53,76.86,-26.91
10377802,Mir195,27.01,40.69,11.22
10377804,Arrb2,29.48,24.90,33.32
10377822,Med11,83.94,90.07,76.27
10377826,Zmynd15 or Cxcl16,-8.79,-11.76,-6.52
10377841,Tm4sf5,-15.79,-7.85,-33.11
10377847,Gltpd2,-8.37,-0.55,-77.15
10377851,Psmb6,-64.97,-73.65,-50.25
10377859,Pld2,28.22,26.69,29.46
10377889,Mink1,-7.16,-68.64,57.52
10377924,Gp1ba,-31.99,-24.79,-39.72
10377927,Rnf167,-81.73,-97.90,-27.23
10377938,Eno3,-31.84,-44.02,-21.94
10377953,Kif1c,-60.27,-86.58,-29.39
10377982,Kif1c,90.42,93.43,85.85
10377984,Zfp3,75.02,91.35,36.90
10377987,Rabep1,-76.70,-86.88,-59.18
10378013,Rpain,-18.10,-79.14,53.37
10378024,Mis12 or Derl2,-10.84,-46.53,25.76
10378030,9230020A06Rik,26.34,73.28,-31.44
10378038,Wscd1,-8.12,-8.19,-8.07
10378053,Fam64a,-8.30,3.36,-23.32
10378059,Txndc17,-55.28,-63.29,-46.36
10378065,4930563E22Rik or Med31,-13.96,56.19,-70.67
10378068,Xaf1,82.93,82.59,83.24
10378078,Fbxo39,-5.28,-5.52,-5.10
10378082,Ggt6,-11.49,57.03,-78.82
10378088,Mybbp1a,-6.20,-12.24,-0.47
10378114,Ube2g1,-87.48,-94.96,-68.15
10378126,Ankfy1,82.33,79.99,84.29
10378154,Zzef1,-25.68,-51.66,8.97
10378214,---,26.17,-11.99,61.70
10378216,Atp2a3,2.83,0.82,4.12
10378240,P2rx1,-35.11,-51.59,-24.14
10378253,Camkk1,-51.93,-30.89,-74.80
10378271,1200014J11Rik,-53.32,-54.14,-52.66
10378286,Itgae,-21.81,-30.01,-16.63
10378319,P2rx5,-4.04,44.46,-47.28
10378334,Tax1bp3 or LOC100047518,-9.02,-10.26,-7.86
10378341,Shpk,-52.43,-86.63,-21.90
10378349,Trpv1,69.60,81.12,47.98
10378367,Trpv3,-5.13,13.12,-56.95
10378385,Spata22,-18.07,-16.06,-20.41
10378395,Olfr20,44.93,30.33,55.26
10378397,Olfr376,68.78,8.17,88.69
10378399,Olfr384,89.54,93.03,86.88
10378401,---,32.25,-27.15,77.04
10378403,Zfp735,-25.98,-31.74,-21.34
10378407,Olfr390,45.71,-1.84,68.70
10378409,---,-16.08,-31.63,-3.30
10378413,Olfr23,27.34,51.03,-1.66
10378415,---,73.10,16.18,91.09
10378417,Olfr397,55.73,59.71,50.17
10378420,Zfp616,-1.91,-7.14,-0.46
10378424,---,2.73,42.93,-23.44
10378427,Olfr401,-46.13,-10.93,-75.38
10378429,Olfr402,-8.74,43.88,-50.22
10378432,Olfr403 or Olfr43,0.54,35.19,-9.22
10378434,Olfr406-ps or Olfr59,-22.90,-2.57,-48.75
10378436,Olfr59,49.98,96.60,-93.49
10378438,---,13.58,4.14,22.76
10378440,---,-50.11,-80.12,-15.46
10378443,Olfr412,23.65,-42.50,75.67
10378445,E130309D14Rik,-49.76,58.97,-98.76
10378453,1300001I01Rik,-61.36,-82.53,-24.07
10378482,Mettl16,-82.98,-84.75,-81.33
10378497,Mnt,7.29,65.02,-48.69
10378508,Tsr1 or Srr,-64.74,-66.61,-62.77
10378523,Smg6,-89.73,-81.03,-94.94
10378545,Mir212,92.48,91.45,93.00
10378547,Mir132,95.82,97.26,91.69
10378549,Rtn4rl1,-48.23,-40.27,-57.21
10378555,Smyd4,-70.77,-68.91,-72.55
10378568,Mir22 or 2210403K04Rik or Tlcd2,-22.39,30.78,-75.62
10378570,---,-36.36,-11.39,-59.40
10378572,Tlcd2,-19.23,-1.52,-59.25
10378579,Prpf8,3.14,0.22,9.59
10378627,Rilp,-1.47,6.93,-5.25
10378637,Scarf1,50.19,-10.32,83.23
10378649,Slc43a2,54.68,58.66,50.09
10378668,Pitpna,64.71,56.90,72.11
10378681,Inpp5k,11.18,-10.55,32.16
10378697,Myo1c,27.87,23.08,32.92
10378732,Crk,-38.27,-68.99,5.75
10378739,Ywhae,-38.58,-54.46,-19.55
10378749,1700016K19Rik,-1.89,42.44,-27.47
10378754,Fam57a,-64.45,-94.79,-24.20
10378763,Gemin4 or Fam57a,-55.97,-71.87,-39.46
10378765,Dbil5,-32.59,-26.49,-39.51
10378768,Rnmtl1,5.16,34.83,-23.40
10378774,Timm22,-98.33,-95.40,-99.49
10378781,---,90.42,93.43,85.85
10378783,Rpl36,-33.16,-35.89,-30.02
10378785,Bhlha9,25.09,-4.99,48.80
10378787,Tusc5,-15.26,-5.65,-49.79
10378793,Tmigd1,-37.83,-35.75,-40.26
10378802,Blmh,-12.01,-27.73,3.48
10378816,Slc6a4,-0.44,4.63,-1.51
10378833,Ssh2,66.67,58.63,74.01
10378848,Hsp90aa1,-46.73,-56.68,-37.12
10378855,Ssh2,11.01,1.28,20.64
10378857,Coro6,-30.25,-16.31,-56.94
10378870,Git1,-82.15,-85.76,-78.79
10378893,Abhd15,9.95,-0.45,17.75
10378902,Nufip2,-86.27,-92.23,-75.29
10378909,---,43.05,-18.01,83.75
10378914,Myo18a,-57.02,-72.70,-38.79
10378964,Sez6,-40.32,-16.75,-74.74
10378988,Phf12,-76.44,-87.25,-58.96
10379006,Dhrs13,16.74,7.33,24.75
10379013,Flot2,21.89,27.30,16.38
10379026,Mir144,-1.14,-2.52,-0.34
10379028,Mir451,-5.19,-18.77,13.49
10379030,BC017647,-91.88,-91.09,-92.36
10379034,Tlcd1,-86.90,-79.55,-92.35
10379044,Rab34,-58.48,-85.88,-37.54
10379060,Proca1,-18.17,-6.95,-31.14
10379068,Sdf2 or Supt6h,-80.52,-30.44,-98.18
10379075,2610507B11Rik,7.77,1.21,25.65
10379117,BC030499,-41.59,-9.66,-83.28
10379127,Spag5,-59.34,-24.03,-95.24
10379153,Aldoc,-84.57,-92.54,-74.18
